source_id,name,name_key,category,subcategory,tourism,amenity,shop,man_made,opening_hours,city,district,province,latitude,longitude,source,source_file
node/12517693405,Surf Orchid Villa,surf orchid villa,accommodation,guest_house,guest_house,,,,,,Matara,Southern,5.9619793,80.4026428,openstreetmap,points_of_interest.geojson
node/12517636596,Easy Stay,easy stay,accommodation,guest_house,guest_house,,,,,,Matara,Southern,5.961338,80.4026886,openstreetmap,points_of_interest.geojson
node/6132721885,Dorian Guest House And Restaurant,dorian guest house and restaurant,accommodation,guest_house,guest_house,,,,,,Matara,Southern,5.9614127,80.4028842,openstreetmap,points_of_interest.geojson
node/6253269685,Sandaru guest house & Restaurant,sandaru guest house restaurant,accommodation,hotel,hotel,,,,24/7,,Matara,Southern,5.9608609,80.4033685,openstreetmap,points_of_interest.geojson
node/12517676449,Roti & Kottu Shed,roti kottu shed,food,restaurant,,restaurant,,,,,Matara,Southern,5.9604514,80.4028331,openstreetmap,points_of_interest.geojson
node/12517693404,House Music,house music,food,bar,,bar,,,,,Matara,Southern,5.9600588,80.4028299,openstreetmap,points_of_interest.geojson
node/11595513769,Naomi Beach Hotel,naomi beach hotel,accommodation,hotel,hotel,,,,,,Matara,Southern,5.9600069,80.403691,openstreetmap,points_of_interest.geojson
way/914300513,The Paddy House,the paddy house,accommodation,chalet,chalet,,,,,,Matara,Southern,5.97392505,80.40321185565965,openstreetmap,points_of_interest.geojson
node/10931825703,Chef Akila Kitchen,chef akila kitchen,food,restaurant,,restaurant,,,,,Matara,Southern,5.9699464,80.4163171,openstreetmap,points_of_interest.geojson
node/9345545218,Ceylon juice,ceylon juice,shopping,beverages,,,beverages,,,,Matara,Southern,5.9615169,80.415343,openstreetmap,points_of_interest.geojson
node/2643547345,Horizon Inn,horizon inn,accommodation,hotel,hotel,,,,,Kapparatota,Matara,Southern,5.958336,80.4156867,openstreetmap,points_of_interest.geojson
node/7106462375,Ayurvie Weligama,ayurvie weligama,accommodation,hotel,hotel,,,,,,Matara,Southern,5.9591983,80.413586,openstreetmap,points_of_interest.geojson
node/10579252367,Fresh Juice Bar,fresh juice bar,food,bar,,bar,,,,,Matara,Southern,5.9584896,80.4133578,openstreetmap,points_of_interest.geojson
node/10539049709,Silent Pub,silent pub,food,restaurant,,restaurant,,,,,Matara,Southern,5.9591225,80.4127213,openstreetmap,points_of_interest.geojson
node/13701609301,Lotus Dreams Crystal,lotus dreams crystal,accommodation,guest_house,guest_house,,,,,,Matara,Southern,5.9638837,80.4138309,openstreetmap,points_of_interest.geojson
node/12517676694,Cheap snacks & bakery,cheap snacks bakery,shopping,bakery,,,bakery,,,,Matara,Southern,5.9630345,80.409544,openstreetmap,points_of_interest.geojson
node/7124505385,Sanka Juice Bar,sanka juice bar,shopping,beverages,,,beverages,,Mo-Su 07:00-21:00,,Matara,Southern,5.9606249,80.4087299,openstreetmap,points_of_interest.geojson
node/12512573673,Ketature Beach Snack,ketature beach snack,food,restaurant,,restaurant,,,,,Matara,Southern,5.9583705,80.4082847,openstreetmap,points_of_interest.geojson
way/393588726,Cape Weligama,cape weligama,accommodation,hotel,hotel,,,,,Weligama,Matara,Southern,5.95857835,80.41028933583075,openstreetmap,points_of_interest.geojson
node/9483334917,Sunset Viewpoint,sunset viewpoint,attraction,viewpoint,viewpoint,,,,,,Matara,Southern,5.9447427,80.4484671,openstreetmap,points_of_interest.geojson
node/11425568335,Secret beach mirissa restaurant &bar,secret beach mirissa restaurant bar,food,restaurant,,restaurant,,,,,Matara,Southern,5.944015,80.4501313,openstreetmap,points_of_interest.geojson
way/1260514476,Waveside Bistro,waveside bistro,food,restaurant,,restaurant,,,,,Matara,Southern,5.94398385,80.45097285,openstreetmap,points_of_interest.geojson
node/11425570791,The Sea Door Cafe,the sea door cafe,food,cafe,,cafe,,,,,Matara,Southern,5.9440717,80.4504877,openstreetmap,points_of_interest.geojson
node/13306520102,Akesh,akesh,food,restaurant,,restaurant,,,,,Matara,Southern,5.9461782,80.4506982,openstreetmap,points_of_interest.geojson
node/2722414087,Mirissa Water Sports,mirissa water sports,shopping,travel_agency,,,travel_agency,,,,Matara,Southern,5.9469682,80.4514549,openstreetmap,points_of_interest.geojson
node/11822051572,ROAD CLOSED,road closed,attraction,information,information,,,,,,Matara,Southern,5.9466876,80.4476006,openstreetmap,points_of_interest.geojson
node/10915821824,Mirissa Lighthouse,mirissa lighthouse,attraction,lighthouse,,,,lighthouse,,,Matara,Southern,5.9466584,80.4452463,openstreetmap,points_of_interest.geojson
way/956584233,Weligambay Villas,weligambay villas,accommodation,hotel,hotel,,,,,Mirissa,Matara,Southern,5.94677555,80.4457408400838,openstreetmap,points_of_interest.geojson
node/5253581491,Weligambay Villas Parking Space,weligambay villas parking space,attraction,viewpoint,viewpoint,,,,,,Matara,Southern,5.946629,80.4470643,openstreetmap,points_of_interest.geojson
node/9546557817,The sea view villa surf school,the sea view villa surf school,accommodation,apartment,apartment,,,,,,Matara,Southern,5.9711087,80.4429389,openstreetmap,points_of_interest.geojson
node/7247622685,Beach bar,beach bar,food,bar,,bar,,,,,Matara,Southern,5.9696655,80.4455688,openstreetmap,points_of_interest.geojson
node/4536390590,Soulmates' House,soulmates house,accommodation,hostel,hostel,,,,24/7,,Matara,Southern,5.9708817,80.4467445,openstreetmap,points_of_interest.geojson
node/8401469226,The Hideout Resort,the hideout resort,accommodation,guest_house,guest_house,,,,,,Matara,Southern,5.9700581,80.4470608,openstreetmap,points_of_interest.geojson
node/5386694021,Fujisan,fujisan,food,restaurant,,restaurant,,,,,Matara,Southern,5.9669881,80.4508991,openstreetmap,points_of_interest.geojson
way/1262058156,Latheena Resort,latheena resort,accommodation,hotel,hotel,,,,,,Matara,Southern,5.96728245,80.45124784237512,openstreetmap,points_of_interest.geojson
node/8326672269,Luna Weligama,luna weligama,accommodation,chalet,chalet,,,,,,Matara,Southern,5.9683298,80.450894,openstreetmap,points_of_interest.geojson
node/10304034609,Sam Tourist Inn,sam tourist inn,accommodation,guest_house,guest_house,,,,,,Matara,Southern,5.9796798,80.4392222,openstreetmap,points_of_interest.geojson
node/4591969290,Blue Castle Guesthouse,blue castle guesthouse,accommodation,guest_house,guest_house,,,,,,Matara,Southern,5.9780421,80.440224,openstreetmap,points_of_interest.geojson
node/10581655605,Mama's Cafe,mama s cafe,food,cafe,,cafe,,,,,Matara,Southern,5.9738659,80.4392032,openstreetmap,points_of_interest.geojson
node/11451532490,Tonic Spa,tonic spa,shopping,beauty,,,beauty,,,,Matara,Southern,5.9732623,80.4388955,openstreetmap,points_of_interest.geojson
node/10203448218,Curves,curves,shopping,clothes,,,clothes,,,,Matara,Southern,5.9730986,80.4388463,openstreetmap,points_of_interest.geojson
way/1115465488,Zephyr,zephyr,food,bar,,bar,,,,,Matara,Southern,5.97312945,80.4387064,openstreetmap,points_of_interest.geojson
node/13432620113,Lunu,lunu,food,bar,,bar,,,,,Matara,Southern,5.973071,80.4386381,openstreetmap,points_of_interest.geojson
node/9721942867,Mama Roma,mama roma,food,restaurant,,restaurant,,,,,Matara,Southern,5.9729225,80.4388395,openstreetmap,points_of_interest.geojson
node/9721942938,Sea Salt Society,sea salt society,food,restaurant,,restaurant,,,,,Matara,Southern,5.9729908,80.4388616,openstreetmap,points_of_interest.geojson
node/11451532489,Mimosa,mimosa,shopping,clothes,,,clothes,,,,Matara,Southern,5.9731283,80.4388548,openstreetmap,points_of_interest.geojson
node/9721828189,Summer '67,summer 67,shopping,clothes,,,clothes,,,,Matara,Southern,5.9731787,80.4388747,openstreetmap,points_of_interest.geojson
node/9721942027,Deep End,deep end,shopping,clothes,,,clothes,,,,Matara,Southern,5.9732204,80.4388834,openstreetmap,points_of_interest.geojson
way/821891423,Weligama Bay Marriott Resort & Spa,weligama bay marriott resort spa,accommodation,hotel,hotel,,,,,Weligama,Matara,Southern,5.97297885,80.43956307744082,openstreetmap,points_of_interest.geojson
node/9414483417,Dylan's Surf Company,dylan s surf company,shopping,sports,,,sports,,,,Matara,Southern,5.9734821,80.4401563,openstreetmap,points_of_interest.geojson
way/1351749679,LG Hotel,lg hotel,accommodation,hotel,hotel,,,,,,Matara,Southern,5.9736665,80.4397597169024,openstreetmap,points_of_interest.geojson
way/993576452,Weligama Bay Resort,weligama bay resort,accommodation,hotel,hotel,,,,,Pelena,Matara,Southern,5.97299545,80.44021385475551,openstreetmap,points_of_interest.geojson
node/12492266402,Hungry foreigners,hungry foreigners,food,cafe,,cafe,,,Mo-Su 10:00-22:00,,Matara,Southern,5.9730324,80.4410616,openstreetmap,points_of_interest.geojson
node/8329355100,rise,rise,food,restaurant,,restaurant,,,Tu-Su 17:00-21:00,,Matara,Southern,5.9728503,80.4417414,openstreetmap,points_of_interest.geojson
node/8329431751,rise,rise,accommodation,guest_house,guest_house,,,,,,Matara,Southern,5.9728807,80.441761,openstreetmap,points_of_interest.geojson
node/6167368431,Blue Ocean,blue ocean,accommodation,guest_house,guest_house,,,,,weligama,Matara,Southern,5.9741484,80.4417766,openstreetmap,points_of_interest.geojson
node/10736237305,After Surf,after surf,food,cafe,,cafe,,,,,Matara,Southern,5.9721299,80.441245,openstreetmap,points_of_interest.geojson
way/1057690300,Parangi Weligama Bay,parangi weligama bay,accommodation,hotel,hotel,,,,,,Matara,Southern,5.97267115,80.44046865657418,openstreetmap,points_of_interest.geojson
way/1115543987,Cutty Sark,cutty sark,food,restaurant,,restaurant,,,,,Matara,Southern,5.972281049999999,80.439942,openstreetmap,points_of_interest.geojson
node/6726106707,Ama Surf School,ama surf school,shopping,surf,,,surf,,,,Matara,Southern,5.9727538,80.435648,openstreetmap,points_of_interest.geojson
node/5327330723,Happy Go Island,happy go island,accommodation,guest_house,guest_house,,,,24/7,,Matara,Southern,5.973073,80.4347258,openstreetmap,points_of_interest.geojson
node/7192550729,Hangtime Hostel,hangtime hostel,accommodation,hostel,hostel,,,,,Weligama,Matara,Southern,5.9729511,80.4346007,openstreetmap,points_of_interest.geojson
node/7189939585,Hangten Rooftop Restaurant,hangten rooftop restaurant,food,restaurant,,restaurant,,,Mo-Su 07:30-22:00,,Matara,Southern,5.9729748,80.4347263,openstreetmap,points_of_interest.geojson
node/4512854090,Catamaran restaurant,catamaran restaurant,food,restaurant,,restaurant,,,,,Matara,Southern,5.9727597,80.4349889,openstreetmap,points_of_interest.geojson
node/10583022305,Freedom Surf School,freedom surf school,shopping,surf,,,surf,,,,Matara,Southern,5.973001,80.4350826,openstreetmap,points_of_interest.geojson
node/4532364889,Baba's Rotty Shop & Restaurant,baba s rotty shop restaurant,food,restaurant,,restaurant,,,,,Matara,Southern,5.9741638,80.4343917,openstreetmap,points_of_interest.geojson
node/3621867334,Single Fin,single fin,food,cafe,,cafe,,,,,Matara,Southern,5.9743245,80.436282,openstreetmap,points_of_interest.geojson
node/3621867330,Automa Tyre Mart,automa tyre mart,shopping,tyres,,,tyres,,,,Matara,Southern,5.9742488,80.4358184,openstreetmap,points_of_interest.geojson
node/6207830185,The Hummus Bar,the hummus bar,food,restaurant,,restaurant,,,,,Matara,Southern,5.9730334,80.4353967,openstreetmap,points_of_interest.geojson
node/10581655505,Kuma Surf Camp,kuma surf camp,shopping,surf,,,surf,,,,Matara,Southern,5.972894,80.4353265,openstreetmap,points_of_interest.geojson
node/10601183306,Lucky's Surf School,lucky s surf school,shopping,surf,,,surf,,,,Matara,Southern,5.9729496,80.4355259,openstreetmap,points_of_interest.geojson
node/8538341019,Surf Paradise,surf paradise,food,cafe,,cafe,,,,,Matara,Southern,5.9729737,80.4361886,openstreetmap,points_of_interest.geojson
node/10962256388,New Gajanayaka Enterprises Motorbike Showroom,new gajanayaka enterprises motorbike showroom,shopping,motorcycle,,,motorcycle,,Mo-Sa 09:00-18:00,Weligama,Matara,Southern,5.9744478,80.4364391,openstreetmap,points_of_interest.geojson
node/10962263635,New Gajanayaka Enterprises Honda Service Station,new gajanayaka enterprises honda service station,shopping,motorcycle_repair,,,motorcycle_repair,,Mo-Sa 09:00-18:00,Weligama,Matara,Southern,5.9744516,80.4364721,openstreetmap,points_of_interest.geojson
node/9472081118,mango shade,mango shade,accommodation,guest_house,guest_house,,,,,,Matara,Southern,5.9745032,80.437266,openstreetmap,points_of_interest.geojson
node/6094212785,Froggy,froggy,food,restaurant,,restaurant,,,,,Matara,Southern,5.9736318,80.4369489,openstreetmap,points_of_interest.geojson
node/9409022117,simplesurf,simplesurf,accommodation,camp_site,camp_site,,,,,,Matara,Southern,5.973112,80.4370336,openstreetmap,points_of_interest.geojson
node/8493712610,Samaru Surf Lesson,samaru surf lesson,shopping,surf,,,surf,,,,Matara,Southern,5.9729657,80.4373363,openstreetmap,points_of_interest.geojson
node/8324095695,W15,w15,accommodation,hotel,hotel,,,,,,Matara,Southern,5.9733868,80.437632,openstreetmap,points_of_interest.geojson
node/8324107946,Neptune Weligama,neptune weligama,accommodation,hotel,hotel,,,,,,Matara,Southern,5.9734689,80.4379714,openstreetmap,points_of_interest.geojson
node/8493635402,BeCool Surfing,becool surfing,shopping,surf,,,surf,,,,Matara,Southern,5.9728992,80.437843,openstreetmap,points_of_interest.geojson
node/13432620112,Souva,souva,food,cafe,,cafe,,,,,Matara,Southern,5.9729575,80.4385374,openstreetmap,points_of_interest.geojson
node/13432620111,Maru,maru,food,restaurant,,restaurant,,,,,Matara,Southern,5.9730295,80.4385615,openstreetmap,points_of_interest.geojson
node/12649859201,Kai Beach Club,kai beach club,food,restaurant,,restaurant,,,,,Matara,Southern,5.9731461,80.4383763,openstreetmap,points_of_interest.geojson
node/10736491805,Nomad,nomad,food,cafe,,cafe,,,Mo-Su 08:00-18:00,,Matara,Southern,5.9740617,80.4380465,openstreetmap,points_of_interest.geojson
node/11238391837,Pizza Hub Weligama,pizza hub weligama,food,restaurant,,restaurant,,,Fr-We 11:00-23:00; Th 15:00-23:00,,Matara,Southern,5.9743468,80.438061,openstreetmap,points_of_interest.geojson
node/9724396428,"Wake N Flow, Weligama",wake n flow weligama,accommodation,hotel,hotel,,,,,Weligama,Matara,Southern,5.9746553,80.4380462,openstreetmap,points_of_interest.geojson
node/12315129930,Pablo Cafe,pablo cafe,food,cafe,,cafe,,,Mo-Su 09:00-21:00,Weligama,Matara,Southern,5.9744384,80.4379086,openstreetmap,points_of_interest.geojson
node/5731618321,Bay Route,bay route,food,restaurant,,restaurant,,,,,Matara,Southern,5.974212,80.4379638,openstreetmap,points_of_interest.geojson
node/12695926901,Wake Up Weligama,wake up weligama,accommodation,hostel,hostel,,,,,,Matara,Southern,5.9759366,80.4383029,openstreetmap,points_of_interest.geojson
node/13608854001,Surf & Retreat Hostel,surf retreat hostel,accommodation,hostel,hostel,,,,,,Matara,Southern,5.9781566,80.4356617,openstreetmap,points_of_interest.geojson
node/4104391489,Summer Style,summer style,accommodation,hostel,hostel,,,,,,Matara,Southern,5.9780375,80.4357144,openstreetmap,points_of_interest.geojson
node/6306144985,Deli Ceylon,deli ceylon,food,cafe,,cafe,,,Mo-Su 09:00-15:00,,Matara,Southern,5.9743631,80.4337741,openstreetmap,points_of_interest.geojson
node/4597408290,Beach Break Surf Hostel,beach break surf hostel,accommodation,guest_house,guest_house,,,,,,Matara,Southern,5.9740659,80.4339581,openstreetmap,points_of_interest.geojson
node/13432620115,Mahaon Surf Hotel,mahaon surf hotel,food,cafe,,cafe,,,,,Matara,Southern,5.973179,80.4341396,openstreetmap,points_of_interest.geojson
node/13432620114,Mahaon Serf Hotel,mahaon serf hotel,accommodation,hotel,hotel,,,,,,Matara,Southern,5.9728513,80.4342085,openstreetmap,points_of_interest.geojson
node/13437994488,Tulum,tulum,food,cafe,,cafe,,,,,Matara,Southern,5.9728353,80.4341608,openstreetmap,points_of_interest.geojson
node/12672317001,The Natural Earth,the natural earth,food,restaurant,,restaurant,,,,,Matara,Southern,5.9729144,80.4340635,openstreetmap,points_of_interest.geojson
node/10271456509,O2 Weligama Hotel and Spa,o2 weligama hotel and spa,accommodation,hotel,hotel,,,,Su-Sa 07:00-23:00,,Matara,Southern,5.9728725,80.4338739,openstreetmap,points_of_interest.geojson
way/425644554,Surf's Up,surf s up,accommodation,hotel,hotel,,,,,,Matara,Southern,5.97290425,80.43377247261085,openstreetmap,points_of_interest.geojson
node/13433778951,Surf's Up,surf s up,food,cafe,,cafe,,,,,Matara,Southern,5.9727921,80.43377,openstreetmap,points_of_interest.geojson
node/6340929585,Crazy Burguer,crazy burguer,food,restaurant,,restaurant,,,,,Matara,Southern,5.9732518,80.4336884,openstreetmap,points_of_interest.geojson
node/4620589289,Dulnetha,dulnetha,food,cafe,,cafe,,,Mo-Su 08:00-22:00,,Matara,Southern,5.9732466,80.4337861,openstreetmap,points_of_interest.geojson
node/4639193193,Thambily,thambily,food,restaurant,,restaurant,,,,,Matara,Southern,5.9740803,80.4333887,openstreetmap,points_of_interest.geojson
node/12695812501,KOPI,kopi,food,cafe,,cafe,,,Sa-Th 08:00-17:00,,Matara,Southern,5.9742333,80.4335431,openstreetmap,points_of_interest.geojson
node/6270808785,Mom’s kitchen restaurant,moms kitchen restaurant,food,restaurant,,restaurant,,,We-Mo 10:00-22:00,,Matara,Southern,5.9740983,80.4331365,openstreetmap,points_of_interest.geojson
node/6282377985,Mom's Kitchen Restaurant,mom s kitchen restaurant,food,restaurant,,restaurant,,,,,Matara,Southern,5.9740351,80.433129,openstreetmap,points_of_interest.geojson
node/9724383244,Cargills Wines and Spirits,cargills wines and spirits,shopping,alcohol,,,alcohol,,Mo-Su 09:00-21:00,,Matara,Southern,5.9732366,80.4323426,openstreetmap,points_of_interest.geojson
