place_id,name,name_key,category,subcategory,district,city,province,latitude,longitude,opening_hours,source,source_file,all_sources,all_source_files
PLC0005389,Giman Free Beach Resort,giman free beach resort,accommodation,hotel,Batticaloa,Batticaloa,Eastern,7.9953693,81.5115999,,openstreetmap,points_of_interest.geojson,official_tourism | openstreetmap,Guest Houses.xlsx | Information for Accommodation.csv | points_of_interest.geojson
PLC0005390,GIMANHALA HOTEL,gimanhala hotel,accommodation,Classified Hotels( 1-5 Star),Matale,Matale,,7.879954,,,official_tourism,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv,official_tourism,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv
PLC0005391,Gimanhala,gimanhala,accommodation,hotel,Matale,Dambulla,Central,7.8800355,80.65066127884234,06:00-22:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005392,Gimanhala,gimanhala,food,food_court,Gampaha,,Western,7.1385232,79.875165,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005393,Gimasha,gimasha,food,restaurant,Anuradhapura,,North Central,8.0353038,80.5999558,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005394,GIMDULA HOTEL & RESTAURNT,gimdula hotel restaurnt,accommodation,Guest Houses,Gampaha,Biyagama Pradeshiya Sabha,,6.969543,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0005395,GIMHAN RESTAURANT,gimhan restaurant,food,,Colombo,,,,,,official_tourism,Restaurants.xlsx,official_tourism,Restaurants.xlsx
PLC0005396,Gimhana GuestHouse,gimhana guesthouse,accommodation,guest_house,Matale,,Central,7.8899472,80.6581246,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005397,gimnara gimanhala,gimnara gimanhala,food,cafe,Gampaha,meerigama,Western,7.2246727,80.1162344,Mo-Su 09:00-21:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005398,Gimsara Motors,gimsara motors,shopping,car,Colombo,Nugegoda,Western,6.874315,79.8974063,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005399,Ging Oya Lodge,ging oya lodge,accommodation,hotel,Puttalam,Wennappuwa Pradeshiya Sabha,North Western,7.3016272,79.8459175,,openstreetmap,points_of_interest.geojson,official_tourism | openstreetmap,Guest Houses.xlsx | Information for Accommodation.csv | points_of_interest.geojson
PLC0005400,Ginganga Lodge,ginganga lodge,accommodation,guest_house,Galle,,Southern,6.05845975,80.19306716484203,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005401,Ginihiriya Wildlife Bungalow,ginihiriya wildlife bungalow,accommodation,chalet,Nuwara Eliya,,Central,6.7980778,80.8316836,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005402,GINZA HOHSEN JAPANESE RESTAURANT,ginza hohsen japanese restaurant,food,,Colombo,,,,,,official_tourism,Restaurants.xlsx,official_tourism,Restaurants.xlsx
PLC0005403,Ginza Hohsen,ginza hohsen,food,restaurant,Colombo,,Western,6.9321209,79.8426092,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005404,Giordano,giordano,shopping,clothes,Colombo,,Western,6.888708,79.859408,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005405,Giovanni's,giovanni s,food,restaurant,Colombo,Jawatte,Western,6.8914952,79.8679096,Mo-Su 17:00-23:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005406,Giragala Restaurant & Bar,giragala restaurant bar,food,restaurant,Matara,,Southern,5.9428908,80.4623275,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005407,GIRAGALA VILLAGE RESTAURENT,giragala village restaurent,accommodation,Guest Houses,Matara,Weligama Pradeshiya Sabha,,5.943054,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0005408,Giragama tea factory & shop,giragama tea factory shop,shopping,tea,Kandy,,Central,7.2697712,80.5484345,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005409,Giragama Walawwa,giragama walawwa,attraction,attraction,Kandy,,Central,7.2942985,80.6359662,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005410,GIRES RESTAURANT,gires restaurant,food,,Kandy,,,,,,official_tourism,Restaurants.xlsx,official_tourism,Restaurants.xlsx
PLC0005411,Girilena Guest House,girilena guest house,accommodation,hotel,Galle,Hikkaduwa,Southern,6.11731145,80.12310845673525,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005412,Giritale Hotel,giritale hotel,accommodation,hotel,Polonnaruwa,Polonnaruwa,North Central,7.9895178,80.9230595,,openstreetmap,points_of_interest.geojson,official_tourism | openstreetmap,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv | points_of_interest.geojson
PLC0005413,GIRIULLA MAOYA ELEPHANT VILLA,giriulla maoya elephant villa,accommodation,Bangalows,Kurunegala,Kurunegala,,7.192303,,,official_tourism,Bungalows.xlsx | Information for Accommodation.csv,official_tourism,Bungalows.xlsx | Information for Accommodation.csv
PLC0005414,GIRIULLA RESORT,giriulla resort,accommodation,Guest Houses,Gampaha,Gampaha,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0005415,Giriulla Resturant,giriulla resturant,food,restaurant,Kurunegala,Alawwa,North Western,7.2934074,80.2392882,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005416,Girl's Hostel,girl s hostel,accommodation,hostel,Kandy,,Central,7.2533612,80.6909845,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005417,Girl's Story,girl s story,shopping,hairdresser,Colombo,,Western,6.8377868,79.9503086,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005418,Girls Hostal,girls hostal,accommodation,hostel,Matara,,Southern,6.01853,80.49193188280125,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005419,Girls Hostel Block E,girls hostel block e,accommodation,hostel,Trincomalee,,Eastern,8.65605045,81.2066089,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005420,Girls' Hostel,girls hostel,accommodation,guest_house,Colombo,,Western,6.9222736,79.8931066,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005421,Girls' Hostel,girls hostel,accommodation,hostel,Gampaha,,Western,7.0306132,79.9294059,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005422,Girls Hostel,girls hostel,accommodation,hostel,Mullaitivu,,Northern,9.3153712,80.3987968,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005423,Girls's Hostel,girls s hostel,accommodation,hostel,Mullaitivu,,Northern,9.222930949999999,80.78298085308492,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005424,Gitano Surf Ahangama,gitano surf ahangama,accommodation,hotel,Galle,,Southern,5.9717539,80.3646593,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005425,Githmini Beach House'n'Tours,githmini beach house n tours,accommodation,hotel,Galle,Hikkaduwa,Southern,6.10840355,80.12509116932176,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005426,GK Cinemax Theatre Kalmunai,gk cinemax theatre kalmunai,activity,cinema,Ampara,,Eastern,7.4223691,81.8192505,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005427,"Glace Cafe, Diner",glace cafe diner,food,restaurant,Badulla,Haputale,Uva,6.7663922,80.9520831,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005428,Glamour Gate,glamour gate,shopping,mall,Galle,,Southern,6.4343953,79.9976012,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005429,Glamour Hair & Beauty,glamour hair beauty,shopping,hairdresser,Galle,,Southern,6.1405228,80.1004792,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005430,Glamour Mirissa,glamour mirissa,accommodation,guest_house,Matara,Mirissa,Southern,5.9434237,80.4639868,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005431,Glamours (Pvt) Ltd. - Costume Jewellery,glamours pvt ltd costume jewellery,shopping,gift,Colombo,Dehiwala,Western,6.8535909,79.8656296,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005432,Glass House Restaurant,glass house restaurant,food,restaurant,Matara,,Southern,5.9426557,80.4646683,09:00-21:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005433,Glen Guest House,glen guest house,accommodation,guest_house,Kandy,Kandy,Central,7.28759415,80.6422022218552,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005434,Glen Nuge Bungalow,glen nuge bungalow,accommodation,guest_house,Nuwara Eliya,,Central,6.8019613,80.5894067,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005435,Glen Rich Restaurant,glen rich restaurant,food,restaurant,Colombo,,Western,6.8382625,79.8849407,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005436,Glen Rock Ella,glen rock ella,accommodation,guest_house,Badulla,Ella,Uva,6.8708984,81.0419503,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005437,Glenanore View Point,glenanore view point,attraction,viewpoint,Badulla,,Uva,6.7756248,80.9327181,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005438,Glendevon Bungalow,glendevon bungalow,accommodation,guest_house,Nuwara Eliya,,Central,7.0304072,80.8481526,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005439,Glendover Chinese,glendover chinese,food,restaurant,Nuwara Eliya,Nuwara Eliya,Central,6.967435,80.7664275,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005440,Glendover,glendover,accommodation,hotel,Nuwara Eliya,Nuwara Eliya,Central,6.9688359,80.7641621,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005441,GLENDOWER HOTEL,glendower hotel,accommodation,Classified Hotels( 1-5 Star),Nuwara Eliya,Nuwara Eliya,,6.9675209,,,official_tourism,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv,official_tourism,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv
PLC0005442,Glenfall Reach Hotel,glenfall reach hotel,accommodation,hotel,Nuwara Eliya,Nuwara Eliya,Central,6.9652499,80.7647146,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005443,Glenfall Resort,glenfall resort,accommodation,hotel,Nuwara Eliya,Nuwara Eliya,Central,6.9669998,80.7660456,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005444,Glenloch Tea Plantation,glenloch tea plantation,attraction,attraction,Nuwara Eliya,,Central,7.0771149,80.6759844,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005445,Glenloch,glenloch,shopping,tea,Kegalle,Dhalughgala,Sabaragamuwa,7.3167378,80.3926147,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005446,Glennloch Tea Factory,glennloch tea factory,shopping,tea,Nuwara Eliya,,Central,7.0766946,80.6760327,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005447,Glive Garden,glive garden,accommodation,guest_house,Kalutara,,Western,6.6622171,79.9285001,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005448,GLO Digital Studio,glo digital studio,shopping,photo,Colombo,,Western,6.8745288,79.8611455,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005449,Global Business Excellence Awards,global business excellence awards,food,cafe,Colombo,Colombo,Western,6.9012338,79.8725492,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005450,Global Foodcity,global foodcity,shopping,supermarket,Matara,,Southern,5.9752499,80.4285274,Mo-Su 08:30-20:30,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005451,Global GSM,global gsm,shopping,hifi,Colombo,Maharagama,Western,6.8518474,79.9199884,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005452,Global Kitchen,global kitchen,food,cafe,Kandy,Kandy,Central,7.2963965,80.6365472,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005453,Global Office Supplies,global office supplies,shopping,stationery,Jaffna,,Northern,9.6681044,80.0158341,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005454,Global Shopping,global shopping,shopping,department_store,Matara,,Southern,5.9750918,80.4286001,Mo-Su 08:30-20:30,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005455,GLOBAL TOWERS HOTEL,global towers hotel,accommodation,Classified Hotels( 1-5 Star),Colombo,Colombo,,6.877516,,,official_tourism,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv,official_tourism,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv
PLC0005456,Global Trade Center Galgamuwa,global trade center galgamuwa,shopping,books,Kurunegala,,North Western,7.9970402,80.2677709,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005457,Global Trading Company,global trading company,shopping,tool_hire,Kalutara,,Western,6.4497405,80.0809305,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005458,Glomark - Malabe,glomark malabe,shopping,supermarket,Colombo,Malabe,Western,6.8941061,79.96089036614927,Mo-Su 08:00-22:30,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005459,Glomark,glomark,shopping,supermarket,Colombo,,Western,6.8839888,79.93359197026595,Mo-Su 08:30-22:30,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005460,GLORIA GRAND HOTEL,gloria grand hotel,accommodation,Tourist Hotels,Galle,Habaraduwa,,6.011392,,,official_tourism,Information for Accommodation.csv | Tourist Hotels.xlsx,official_tourism,Information for Accommodation.csv | Tourist Hotels.xlsx
PLC0005461,Gloria Grand,gloria grand,accommodation,hotel,Galle,,Southern,6.0113281,80.2482556,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005462,GLORIA GUEST ROOMS,gloria guest rooms,accommodation,Home Stay Units,Puttalam,Kalpitiya Pradeshiya Sabha,,8.229528,,,official_tourism,Home Stay Units.xlsx | Information for Accommodation.csv,official_tourism,Home Stay Units.xlsx | Information for Accommodation.csv
PLC0005463,Gloria Vision Centre,gloria vision centre,shopping,optician,Colombo,,Western,6.8885945,79.9308481,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005464,Glorie Jeans,glorie jeans,food,cafe,Colombo,,Western,6.9116734,79.8674008,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005465,Glorious Villa,glorious villa,accommodation,guest_house,Hambantota,,Southern,6.0321289,80.7979278,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005466,Glory Swim Shop,glory swim shop,shopping,sports,Colombo,Thimbirigasyaya,Western,6.8905369,79.8655565,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005467,Glory Swim Shop,glory swim shop,shopping,sports,Galle,,Southern,6.0142287,80.2492905,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005468,Glow Accomodation,glow accomodation,accommodation,guest_house,Hambantota,,Southern,6.03353315,80.80095464874003,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005469,Glowhaven,glowhaven,food,restaurant,Matale,,Central,7.9474069499999995,80.74090860836702,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005470,Glo,glo,shopping,greengrocer,Colombo,,Western,6.8978912,79.9224206,Mo-Su 08:30-20:30,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005471,Gnanams Vegetarian,gnanams vegetarian,food,restaurant,Vavuniya,,Northern,8.7538298,80.499369,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005472,Gnanams,gnanams,accommodation,hotel,Jaffna,,Northern,9.6670778,80.0144934,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005473,Gnanavairavar Kovil Road,gnanavairavar kovil road,shopping,supermarket,Vavuniya,,Northern,8.7503854,80.5085376,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
