place_id,name,category,subcategory,district,city,latitude,longitude,avg_rating,review_count,review_popularity,quality_score,nature_score,adventure_score,history_score,photography_score,food_score,relaxation_score,family_score,shopping_score,weather_sensitive,environment,map_ready,feature_text
PLC0015334,Sigiriya Sky Homestay,accommodation,guest_house,Matale,Sigiriya,7.9443386,80.7630367,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Sigiriya Sky Homestay accommodation guest_house
PLC0015335,Sigiriya View Resort,accommodation,hotel,Matale,,7.9520846,80.7403955,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,False,indoor,True,Sigiriya View Resort accommodation hotel
PLC0015336,Sigiriya viewpoint,attraction,viewpoint,Matale,,7.9656168,80.7618517,,0,0.0,0.0,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,outdoor,True,Sigiriya viewpoint attraction viewpoint
PLC0015337,Sigiriya Village Home Stay,accommodation,guest_house,Matale,Sigiriya,7.9452331,80.7601492,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Sigiriya Village Home Stay accommodation guest_house
PLC0015338,SIGIRIYA VILLAGE HOTEL,accommodation,Classified Hotels( 1-5 Star),Matale,Dambulla Pradeshiya Sabha,7.949584,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,False,SIGIRIYA VILLAGE HOTEL accommodation Classified Hotels( 1-5 Star)
PLC0015339,Sigiriya Village,accommodation,hotel,Matale,,7.9496079,80.76126920173053,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Sigiriya Village accommodation hotel
PLC0015340,Sigiriya Water Cottages,accommodation,hotel,Matale,,7.9445218,80.7317849,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Sigiriya Water Cottages accommodation hotel
PLC0015341,SIGN OF LIFE RESORT,accommodation,Guest Houses,Galle,Bentota Pradeshiya Sabha,6.377266,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,False,unknown,False,SIGN OF LIFE RESORT accommodation Guest Houses
PLC0015342,Sign Salon,shopping,hairdresser,Colombo,,6.8763277,79.9356461,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Sign Salon shopping hairdresser
PLC0015343,Sihara Theatre,activity,cinema,Trincomalee,,8.569244,81.2371854,,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Sihara Theatre activity cinema
PLC0015344,Siheli Dresspoint,shopping,clothes,Kalutara,,6.7160007,80.06291938346024,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Siheli Dresspoint shopping clothes
PLC0015345,SIHINAYA VILLA,accommodation,Bangalows,Matara,Weligama Pradeshiya Sabha,5.958281,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,False,SIHINAYA VILLA accommodation Bangalows
PLC0015346,SIKURU GARDEN HOTEL,accommodation,Guest Houses,Polonnaruwa,Medirigiriya Pradeshiya Sabha,,,,0,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.8,0.7,0.0,True,outdoor,False,SIKURU GARDEN HOTEL accommodation Guest Houses
PLC0015347,Silaa Cabana,accommodation,guest_house,Trincomalee,,8.6136338,81.2162838,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Silaa Cabana accommodation guest_house
PLC0015348,Silanway Holiday Inn,accommodation,guest_house,Badulla,,6.7688072,80.9609388,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Silanway Holiday Inn accommodation guest_house
PLC0015349,Silencer Works,shopping,car_repair,Kandy,,7.2473321,80.5917323,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Silencer Works shopping car_repair
PLC0015350,Silent Beach Villa,accommodation,guest_house,Hambantota,,6.0056247,80.77121212418982,,0,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.8,0.7,0.0,True,outdoor,True,Silent Beach Villa accommodation guest_house
PLC0015351,Silent Bungalow,accommodation,hotel,Ratnapura,,6.4155364,80.8246766,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Silent Bungalow accommodation hotel
PLC0015352,Silent Nest,accommodation,guest_house,Badulla,Ella Pradeshiya Sabha,6.8673193,81.0429092,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Silent Nest accommodation guest_house
PLC0015353,Silent Pub,food,restaurant,Matara,,5.9591225,80.4127213,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Silent Pub food restaurant
PLC0015354,Silk Gardens (Pvt) Ltd,shopping,clothes,Kandy,,7.2728191,80.6071817,,0,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.8,0.7,1.0,True,outdoor,True,Silk Gardens (Pvt) Ltd shopping clothes
PLC0015355,SILK GARDENS,activity,tourist_shop,Kandy,,,,,0,0.0,0.0,0.8,0.2,0.0,0.8,0.0,0.8,0.7,0.0,True,outdoor,False,SILK GARDENS activity tourist_shop
PLC0015356,SILK LOUNGE AND RESTAURANT,food,,Colombo,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,False,SILK LOUNGE AND RESTAURANT food 
PLC0015357,SILK ROAD CHINESE RESTAURANT,food,,Colombo,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,False,SILK ROAD CHINESE RESTAURANT food 
PLC0015358,SILK & STYLE,activity,tourist_shop,Gampaha,,,,,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,False,SILK & STYLE activity tourist_shop
PLC0015359,Silkeroute,food,restaurant,Galle,,6.3990468499999995,80.0057097,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Silkeroute food restaurant
PLC0015360,Sillicon Technologies (Pvt) ltd,shopping,electronics,Colombo,Sri Jayawardenepura Kotte,6.8900244,79.9022377,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Sillicon Technologies (Pvt) ltd shopping electronics
PLC0015361,Silmiyapura,attraction,viewpoint,Badulla,,6.9161534,80.8358978,,0,0.0,0.0,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,outdoor,True,Silmiyapura attraction viewpoint
PLC0015362,Siluni's Villa,accommodation,guest_house,Anuradhapura,,8.3146391,80.4000523,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Siluni's Villa accommodation guest_house
PLC0015363,Silva Motors,shopping,car_parts,Kandy,,7.2856289,80.6614428,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Silva Motors shopping car_parts
PLC0015364,Silva Rest,accommodation,hotel,Galle,,6.0120114,80.2483471,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Silva Rest accommodation hotel
PLC0015365,Silva Rest,food,restaurant,Galle,,6.0117935,80.2481312,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Silva Rest food restaurant
PLC0015366,Silva's Beach,accommodation,hotel,Gampaha,Negombo,7.2376144,79.8416775,,0,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.8,0.7,0.0,True,outdoor,True,Silva's Beach accommodation hotel
PLC0015367,Silva's Heaven,accommodation,hotel,Badulla,,6.87100925,81.05305131939474,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Silva's Heaven accommodation hotel
PLC0015368,SILVAS BEACH HOTEL,accommodation,Tourist Hotels,Gampaha,Negombo,7.2336371,,,0,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.8,0.7,0.0,True,outdoor,False,SILVAS BEACH HOTEL accommodation Tourist Hotels
PLC0015369,Silvas Hotel,food,food_court,Puttalam,,7.579212,79.794561,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Silvas Hotel food food_court
PLC0015370,SILVER BEACH HOTEL,accommodation,Bangalows,Trincomalee,Trincomalee,8.6167738,81.2182834,,0,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.8,0.7,0.0,True,outdoor,True,SILVER BEACH HOTEL accommodation Bangalows
PLC0015371,Silver Ferns,accommodation,chalet,Galle,Hikkaduwa,6.1176669,80.12082334150944,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Silver Ferns accommodation chalet
PLC0015372,Silver Line Audio Engineers,shopping,electronics,Puttalam,,8.0207177,79.833646,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Silver Line Audio Engineers shopping electronics
PLC0015373,Silver Moon Resten,accommodation,guest_house,Nuwara Eliya,,6.9169545,80.5876243,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Silver Moon Resten accommodation guest_house
PLC0015374,Silver Ray Cafe,food,cafe,Ratnapura,,6.6256394,80.5387524,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Silver Ray Cafe food cafe
PLC0015375,Silver Ray Collection,shopping,clothes,Kandy,,7.2794808,80.6772483,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Silver Ray Collection shopping clothes
PLC0015376,SILVER RAY RESTAURANT,food,,Ratnapura,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,False,SILVER RAY RESTAURANT food 
PLC0015377,Silver Ray,food,restaurant,Ratnapura,Pelmadulla,6.6572021,80.4881413,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Silver Ray food restaurant
PLC0015378,Silver Ring Hotel,accommodation,hotel,Gampaha,,7.0801471,80.00793444457014,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Silver Ring Hotel accommodation hotel
PLC0015379,SILVER RING VILLAGE HOTEL,accommodation,Guest Houses,Gampaha,Gampaha,7.080992,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,False,SILVER RING VILLAGE HOTEL accommodation Guest Houses
PLC0015380,Silver Sands Hotel,accommodation,hotel,Gampaha,Negombo,7.2299511,79.8409962,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Silver Sands Hotel accommodation hotel
PLC0015381,Silver Shell Jewellers,shopping,jewelry,Galle,Hikkaduwa,6.1215648,80.1147003,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Silver Shell Jewellers shopping jewelry
PLC0015382,SILVER SPOON RESTAURANT,food,,Colombo,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,False,SILVER SPOON RESTAURANT food 
PLC0015383,Silver Spoon,food,restaurant,Colombo,,6.8887118,79.9304053,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Silver Spoon food restaurant
PLC0015384,Silver Star Inn,accommodation,hotel,Trincomalee,,8.5737529,81.2349697,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Silver Star Inn accommodation hotel
PLC0015385,silver strings,shopping,jewelry,Colombo,,6.9171763,79.8611568,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,silver strings shopping jewelry
PLC0015386,Silvertips,food,bar,Colombo,,6.9258758,79.8454723,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,unknown,True,Silvertips food bar
PLC0015387,Silvikris Villa,accommodation,guest_house,Colombo,,6.8710796,79.882418,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Silvikris Villa accommodation guest_house
PLC0015388,SILVIKRIS,accommodation,Guest Houses,Colombo,Dehiwala-Mount Lavinia,6.871275,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,False,SILVIKRIS accommodation Guest Houses
PLC0015389,Sim Choice,shopping,fashion_accessories,Colombo,Wellawatte,6.8721966,79.8618956,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Sim Choice shopping fashion_accessories
PLC0015390,Sim Fashion,shopping,fashion_accessories,Colombo,Wellawatte,6.8725973,79.8618469,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Sim Fashion shopping fashion_accessories
PLC0015391,Simayas,shopping,clothes,Matara,,5.9448588,80.5507636,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Simayas shopping clothes
PLC0015392,SIMLA INN,accommodation,Bangalows,Batticaloa,Batticaloa,7.920843,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,False,SIMLA INN accommodation Bangalows
PLC0015393,Simon's House,accommodation,guest_house,Galle,,6.0093472,80.2407825,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Simon's House accommodation guest_house
PLC0015394,Simple athurugiriya,shopping,beauty,Colombo,,6.8779902,79.9889641,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Simple athurugiriya shopping beauty
PLC0015395,Simple Restaurant & Cafe,food,restaurant,Matara,,5.9430864,80.4641581,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Simple Restaurant & Cafe food restaurant
PLC0015396,Simple Sri Lanka Tours,shopping,travel_agency,Kurunegala,,7.9171587,80.240032,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Simple Sri Lanka Tours shopping travel_agency
PLC0015397,simplesurf,accommodation,camp_site,Matara,,5.973112,80.4370336,,0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,True,unknown,True,simplesurf accommodation camp_site
PLC0015398,Simplex Textile,shopping,clothes,Matara,Kamburupitiya,6.0791688,80.56554701123967,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Simplex Textile shopping clothes
PLC0015399,Simplex,shopping,clothes,Matara,Kamburupitiya,6.0792239,80.5655165,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Simplex shopping clothes
PLC0015400,Simply Strawberries,food,cafe,Colombo,,6.9147603,79.8592798,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Simply Strawberries food cafe
PLC0015401,Simply Strawberry,food,cafe,Gampaha,,7.2414527,79.8419294,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Simply Strawberry food cafe
PLC0015402,Simpson's Forest Hotel,accommodation,hotel,Kandy,Wattegama,7.3746305,80.6783663,,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,outdoor,True,Simpson's Forest Hotel accommodation hotel
PLC0015403,sin nombre,food,cafe,Galle,,6.07419505,80.23909722859769,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,sin nombre food cafe
PLC0015404,Sinbon,shopping,bakery,Vavuniya,,8.7627231,80.4699721,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Sinbon shopping bakery
PLC0015405,Sincere Wilderness,accommodation,hotel,Nuwara Eliya,Nuwara Eliya,6.9818176,80.7647692,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Sincere Wilderness accommodation hotel
PLC0015406,Sinco Enterprises (Pvt) Ltd,shopping,electronics,Colombo,,6.7897269,80.1098259,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Sinco Enterprises (Pvt) Ltd shopping electronics
PLC0015407,Sindy's Patisserie,shopping,pastry,Colombo,Sri Jayawardenepura Kotte,6.8918798,79.9042887,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Sindy's Patisserie shopping pastry
PLC0015408,SINEL GUEST HOUSE,accommodation,Guest Houses,Colombo,Seethawaka Pradeshiya Sabha,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,False,SINEL GUEST HOUSE accommodation Guest Houses
PLC0015409,Siner Mega,shopping,department_store,Gampaha,,7.0004769,79.8985402,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Siner Mega shopping department_store
PLC0015410,Sinexpo,activity,theatre,Kurunegala,Kurunegala,7.4812784,80.3611577,,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Sinexpo activity theatre
PLC0015411,Singager Homes,shopping,houseware,Gampaha,Kadawatha,7.0040509,79.956777,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singager Homes shopping houseware
PLC0015412,Singapore Jewellery,shopping,jewelry,Batticaloa,,7.9135981,81.524648,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singapore Jewellery shopping jewelry
PLC0015413,Singer AD Shop,shopping,electrical,Kurunegala,,7.9976327,80.2711353,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer AD Shop shopping electrical
PLC0015414,Singer - Athurugiriya,shopping,electronics,Colombo,,6.8781419,79.9907074,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer - Athurugiriya shopping electronics
PLC0015415,Singer Battaramulla,shopping,electronics,Colombo,Battaramulla,6.9036406,79.9215681,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Battaramulla shopping electronics
PLC0015416,Singer Hardware,shopping,doityourself,Vavuniya,,8.7506923,80.48226440423679,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Hardware shopping doityourself
PLC0015417,Singer Homes,shopping,furniture,Badulla,Badulla,6.9879529,81.0598636,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Homes shopping furniture
PLC0015418,Singer Homes,shopping,furniture,Colombo,Godagama,6.8516525,80.0330128,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Homes shopping furniture
PLC0015419,Singer Homes,shopping,furniture,Kandy,,7.2788361,80.6187697,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Homes shopping furniture
PLC0015420,Singer Homes,shopping,furniture,Kurunegala,,7.477954,80.356925,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Homes shopping furniture
PLC0015421,Singer Homes,shopping,furniture,Nuwara Eliya,Nuwara Eliya,6.9753469,80.7656565,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Homes shopping furniture
PLC0015422,Singer Homes,shopping,furniture,Puttalam,Chilaw,7.573420499999999,79.79685875508568,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Homes shopping furniture
PLC0015423,Singer - Kiribathgoda B,shopping,electronics,Gampaha,Kiribathgoda,6.981859,79.9309119,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer - Kiribathgoda B shopping electronics
PLC0015424,Singer Mega,shopping,hifi,Colombo,Maharagama,6.845191,79.9360426,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Mega shopping hifi
PLC0015425,Singer Mega,shopping,convenience,Gampaha,,7.0913296,79.9961944,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Mega shopping convenience
PLC0015426,Singer Mega,shopping,department_store,Kalutara,,6.7059949,79.9090899,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Mega shopping department_store
PLC0015427,Singer MEGA,shopping,appliance,Kandy,,7.1969916,80.6703085,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer MEGA shopping appliance
PLC0015428,Singer Mega,shopping,appliance,Kurunegala,,7.4779266,80.3569105,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Mega shopping appliance
PLC0015429,Singer Plus Narammala NWP,shopping,hifi,Kurunegala,,7.4317749,80.2147589,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Plus Narammala NWP shopping hifi
PLC0015430,Singer Plus,shopping,hifi,Ampara,Kalmunai,7.416565,81.8245744,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Plus shopping hifi
PLC0015431,Singer Plus,shopping,hifi,Colombo,Piliyandala,6.8031397,79.921798,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Plus shopping hifi
PLC0015432,Singer Plus,shopping,hifi,Galle,Baddegama,6.1702599,80.1790455,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Plus shopping hifi
PLC0015433,Singer Plus,shopping,electronics,Gampaha,Colombo,6.9741385,79.8761533,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Plus shopping electronics
PLC0015434,Singer Plus,shopping,electronics,Hambantota,,6.2512828,80.7638183,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Plus shopping electronics
PLC0015435,Singer Plus,shopping,electronics,Jaffna,,9.6694915,80.0115174,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Plus shopping electronics
PLC0015436,Singer Plus,shopping,general,Kalutara,,6.7178819,79.9076408,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Plus shopping general
PLC0015437,Singer Plus,shopping,electronics,Kandy,Peradeniya,7.2634139,80.5928991,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Plus shopping electronics
PLC0015438,Singer Plus,shopping,appliance,Kegalle,,7.2269048,80.1992785,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Plus shopping appliance
PLC0015439,Singer Plus,shopping,appliance,Kurunegala,Wariyapola,7.6194546,80.24598667211507,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Plus shopping appliance
PLC0015440,Singer plus,shopping,electronics,Matale,Naula,7.7060091,80.6533799,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer plus shopping electronics
PLC0015441,Singer Plus,shopping,electronics,Matara,Akuressa,6.1004256,80.4781895,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Plus shopping electronics
PLC0015442,Singer Plus,shopping,hifi,Monaragala,Katharagama UP,6.4136468,81.3321714,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Plus shopping hifi
PLC0015443,Singer Plus,shopping,hifi,Nuwara Eliya,Nuwara Eliya,6.9758882,80.7658013,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Plus shopping hifi
PLC0015444,Singer Plus,shopping,electronics,Polonnaruwa,,7.9477859,81.2470489,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Plus shopping electronics
PLC0015445,Singer Plus,shopping,hifi,Puttalam,Chilaw,7.576931399999999,79.79477430219612,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Plus shopping hifi
PLC0015446,Singer Service Centre,shopping,convenience,Colombo,,6.9131408,79.8840836,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Service Centre shopping convenience
PLC0015447,Singer showroom,shopping,electronics,Batticaloa,,7.78181425,81.59516425000001,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer showroom shopping electronics
PLC0015448,Singer Showroom,shopping,doityourself,Gampaha,,6.9814456,79.9305141,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Showroom shopping doityourself
PLC0015449,Singer Showroom,shopping,supermarket,Polonnaruwa,,7.9350673,81.0287902,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Showroom shopping supermarket
PLC0015450,Singer Sri lanka,shopping,electronics,Matale,madawala ulpatha,7.611555,80.6372218,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer Sri lanka shopping electronics
PLC0015451,Singer - Tangalle,shopping,electronics,Hambantota,,6.0269989,80.7954772,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer - Tangalle shopping electronics
PLC0015452,Singer,shopping,hifi,Colombo,Nawinna,6.8537712,79.9150902,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer shopping hifi
PLC0015453,SINGER,shopping,furniture,Galle,,6.2675788,80.412861,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,SINGER shopping furniture
PLC0015454,Singer,shopping,doityourself,Gampaha,kadawatha,7.0030159,79.9541289,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer shopping doityourself
PLC0015455,Singer,shopping,electronics,Nuwara Eliya,,7.0949869,80.8622457,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer shopping electronics
PLC0015456,Singer,shopping,appliance,Trincomalee,,8.5786761,81.2331826,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Singer shopping appliance
